payment_id,customer_id,merchant_id,amount,currency,payment_method,bank,timestamp,hour_of_day,day_of_week,attempt_number,previous_failures,customer_age_days,customer_success_rate,payment_success_rate,device_type,failure_code,failure_class,checkout_duration,cart_value,is_subscription,customer_opted_out,historical_recovery_rate,bank_failure_rate,recovered,ground_truth_probability,recovery_intervention,recovery_time
pay_109465,cust_3879,merch_razorpay_buildathon,3315.19,INR,upi,ICICI,2026-02-26T22:12:00,22,3,2,0,108,0.8243,0.6827,mobile_ios,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,8,3686.08,0,0,0.6282,0.0818,1,0.8473,ALTERNATIVE_PAYMENT_METHOD,260
pay_109466,cust_3677,merch_razorpay_buildathon,32501.8,INR,upi,HDFC,2026-02-26T22:14:00,22,3,3,0,65,0.7714,0.8759,mobile_web,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,88,38485.38,0,0,0.2553,0.0213,1,0.3995,RETRY_LATER,133
pay_109467,cust_3809,merch_razorpay_buildathon,246.53,INR,upi,ICICI,2026-02-26T22:16:00,22,3,3,3,34,0.6239,0.9244,mobile_android,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,155,248.77,0,0,0.2565,0.0298,1,0.4372,ALTERNATIVE_PAYMENT_METHOD,138
pay_109468,cust_3242,merch_razorpay_buildathon,460.58,INR,card,HDFC,2026-02-26T22:22:00,22,3,1,1,59,0.7738,0.7329,mobile_ios,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,92,478.5,0,0,0.6027,0.0242,1,0.8208,RETRY_LATER,47
pay_109469,cust_3609,merch_razorpay_buildathon,259.48,INR,upi,HDFC,2026-02-26T22:34:00,22,3,1,0,331,0.6525,0.3993,mobile_android,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,5,277.45,1,0,0.3204,0.0677,0,0.7958,ALTERNATIVE_PAYMENT_METHOD,0
pay_109470,cust_2430,merch_razorpay_buildathon,2377.26,INR,card,HDFC,2026-02-26T22:51:00,22,3,3,0,175,0.8181,0.7828,mobile_ios,OTP_NOT_ENTERED,CUSTOMER_ABANDONMENT,66,2699.84,0,0,0.4043,0.0341,0,0.4045,SEND_PAYMENT_LINK,0
pay_109471,cust_2913,merch_razorpay_buildathon,24674.18,INR,netbanking,SBI,2026-02-26T22:56:00,22,3,1,0,103,0.5744,0.8998,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,34,28828.56,0,0,0.2769,0.0322,0,0.6384,RETRY_LATER,0
pay_109472,cust_3144,merch_razorpay_buildathon,269.01,INR,upi,AXIS,2026-02-26T22:58:00,22,3,1,0,230,0.9359,0.6877,mobile_web,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,25,279.73,0,0,0.5937,0.0275,0,0.8776,RETRY_LATER,0
pay_109473,cust_3509,merch_razorpay_buildathon,421.73,INR,netbanking,HDFC,2026-02-26T22:58:00,22,3,1,0,621,0.8653,0.8589,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,21,442.54,0,0,0.3107,0.0491,1,0.8529,RETRY_LATER,435
pay_109474,cust_1757,merch_razorpay_buildathon,1428.96,INR,upi,HDFC,2026-02-26T23:15:00,23,3,1,0,472,0.8194,0.9318,mobile_ios,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,86,1664.25,1,0,0.6846,0.0499,1,0.8548,SEND_PAYMENT_LINK,159
pay_109475,cust_3134,merch_razorpay_buildathon,1225.24,INR,netbanking,SBI,2026-02-26T23:30:00,23,3,1,0,19,0.8712,0.6515,mobile_ios,OTP_NOT_ENTERED,CUSTOMER_ABANDONMENT,15,1261.59,0,0,0.4404,0.2028,0,0.7678,SEND_PAYMENT_LINK,0
pay_109476,cust_1990,merch_razorpay_buildathon,623.06,INR,netbanking,AXIS,2026-02-26T23:42:00,23,3,1,0,73,0.8434,0.9121,mobile_ios,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,25,655.61,0,0,0.2755,0.0494,1,0.8452,RETRY_LATER,196
pay_109477,cust_3124,merch_razorpay_buildathon,4494.35,INR,upi,HDFC,2026-02-26T23:43:00,23,3,1,1,68,0.623,0.6706,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,16,5152.95,0,0,0.5704,0.0374,0,0.768,RETRY_LATER,0
pay_109478,cust_2912,merch_razorpay_buildathon,3093.56,INR,upi,ICICI,2026-02-26T23:54:00,23,3,1,0,146,0.8139,0.6937,mobile_android,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,45,3196.36,0,0,0.8229,0.104,1,0.7535,SEND_PAYMENT_LINK,221
pay_109479,cust_2739,merch_razorpay_buildathon,765.32,INR,upi,HDFC,2026-02-27T00:23:00,0,4,1,0,18,0.8921,0.8319,desktop,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,194,892.06,1,0,0.4472,0.0742,1,0.3784,RETRY_LATER,73
pay_109480,cust_2506,merch_razorpay_buildathon,16783.9,INR,netbanking,HDFC,2026-02-27T01:03:00,1,4,1,2,459,0.857,0.7522,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,54,18430.46,0,0,0.1792,0.0958,1,0.85,RETRY_LATER,33
pay_109481,cust_1660,merch_razorpay_buildathon,1290.06,INR,netbanking,SBI,2026-02-27T01:12:00,1,4,3,0,275,0.8789,0.9216,mobile_android,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,10,1405.54,1,0,0.684,0.0166,1,0.5137,ALTERNATIVE_PAYMENT_METHOD,19
pay_109482,cust_3028,merch_razorpay_buildathon,2315.96,INR,upi,KOTAK,2026-02-27T01:12:00,1,4,1,0,24,0.8767,0.6989,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,8,2378.61,0,0,0.2286,0.0672,1,0.8568,RETRY_LATER,169
pay_109483,cust_2134,merch_razorpay_buildathon,1036.78,INR,card,SBI,2026-02-27T01:40:00,1,4,1,1,53,0.7224,0.6502,mobile_ios,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,68,1177.71,0,0,0.7101,0.0853,1,0.8167,ALTERNATIVE_PAYMENT_METHOD,17
pay_109484,cust_3025,merch_razorpay_buildathon,35642.68,INR,upi,NONE,2026-02-27T01:49:00,1,4,2,0,28,0.5972,0.7111,mobile_android,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,12,41944.31,0,0,0.4842,0.2037,1,0.2715,RETRY_LATER,99
pay_109485,cust_1764,merch_razorpay_buildathon,996.99,INR,upi,ICICI,2026-02-27T01:50:00,1,4,1,1,117,0.6899,0.711,desktop,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,108,1134.99,0,0,0.5458,0.0526,1,0.7915,RETRY_LATER,202
pay_109486,cust_3725,merch_razorpay_buildathon,2357.41,INR,wallet,AXIS,2026-02-27T01:50:00,1,4,1,1,398,0.8376,0.6953,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,26,2506.82,0,0,0.5443,0.1491,1,0.8432,RETRY_LATER,46
pay_109487,cust_2672,merch_razorpay_buildathon,1416.67,INR,upi,HDFC,2026-02-27T01:57:00,1,4,1,0,187,0.7625,0.878,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,5,1614.66,1,0,0.5147,0.0653,0,0.8169,RETRY_LATER,0
pay_109488,cust_3838,merch_razorpay_buildathon,2837.48,INR,netbanking,HDFC,2026-02-27T02:03:00,2,4,1,1,168,0.7028,0.93,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,34,3126.87,0,0,0.3307,0.0654,1,0.796,RETRY_LATER,61
pay_109489,cust_2546,merch_razorpay_buildathon,281.85,INR,netbanking,SBI,2026-02-27T02:05:00,2,4,1,0,14,0.934,0.8249,desktop,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,32,329.97,1,0,0.2014,0.0575,1,0.8835,SEND_PAYMENT_LINK,31
pay_109490,cust_1582,merch_razorpay_buildathon,3718.91,INR,wallet,ICICI,2026-02-27T02:12:00,2,4,1,2,427,0.926,0.8222,mobile_ios,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,59,4060.79,0,0,0.7054,0.0298,0,0.3852,RETRY_LATER,0
pay_109491,cust_1670,merch_razorpay_buildathon,2766.13,INR,upi,ICICI,2026-02-27T02:14:00,2,4,3,1,60,0.84,0.5275,mobile_ios,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,14,2897.41,0,0,0.5406,0.0435,1,0.502,ALTERNATIVE_PAYMENT_METHOD,178
pay_109492,cust_2751,merch_razorpay_buildathon,29614.8,INR,upi,SBI,2026-02-27T02:14:00,2,4,3,0,415,0.9196,0.7,mobile_ios,INTERNAL_SERVER_ERROR,UNKNOWN,54,30214.54,0,0,0.3538,0.0961,1,0.3297,HUMAN_REVIEW,66
pay_109493,cust_1537,merch_razorpay_buildathon,425.77,INR,upi,ICICI,2026-02-27T02:15:00,2,4,1,0,109,0.7915,0.8814,mobile_ios,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,41,449.7,0,0,0.6158,0.0638,1,0.827,RETRY_LATER,132
pay_109494,cust_2821,merch_razorpay_buildathon,657.71,INR,card,SBI,2026-02-27T02:27:00,2,4,3,1,136,0.9036,0.8755,mobile_web,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,124,731.84,1,0,0.9046,0.0149,1,0.5211,ALTERNATIVE_PAYMENT_METHOD,17
pay_109495,cust_2185,merch_razorpay_buildathon,6086.79,INR,card,HDFC,2026-02-27T02:34:00,2,4,1,0,168,0.9232,0.8402,mobile_ios,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,85,6293.79,0,0,0.4959,0.11,1,0.8731,RETRY_LATER,60
pay_109496,cust_1429,merch_razorpay_buildathon,4700.87,INR,upi,AXIS,2026-02-27T02:49:00,2,4,1,0,62,0.8716,0.5725,mobile_ios,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,9,4738.25,0,0,0.5944,0.0143,0,0.7679,SEND_PAYMENT_LINK,0
pay_109497,cust_2637,merch_razorpay_buildathon,584.33,INR,card,ICICI,2026-02-27T03:03:00,3,4,1,0,325,0.5946,0.7693,mobile_android,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,38,636.78,1,0,0.5401,0.0287,1,0.3189,RETRY_LATER,85
pay_109498,cust_3180,merch_razorpay_buildathon,1049.84,INR,upi,ICICI,2026-02-27T03:09:00,3,4,1,1,573,0.8532,0.8692,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,235,1122.79,0,0,0.3619,0.0127,0,0.8486,RETRY_LATER,0
pay_109499,cust_1188,merch_razorpay_buildathon,44281.1,INR,upi,HDFC,2026-02-27T03:19:00,3,4,2,0,61,0.885,0.4586,desktop,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,87,48004.17,0,0,0.4522,0.1242,1,0.7308,RETRY_LATER,114
pay_109500,cust_2746,merch_razorpay_buildathon,656.01,INR,upi,AXIS,2026-02-27T03:29:00,3,4,1,1,1,0.8398,0.5432,desktop,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,9,715.59,0,0,0.3658,0.0283,0,0.8519,ALTERNATIVE_PAYMENT_METHOD,0
pay_109501,cust_2701,merch_razorpay_buildathon,505.35,INR,upi,SBI,2026-02-27T03:31:00,3,4,2,0,135,0.8309,0.4254,mobile_web,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,7,582.78,0,0,0.4194,0.0529,1,0.8408,RETRY_LATER,108
pay_109502,cust_3620,merch_razorpay_buildathon,28973.56,INR,upi,HDFC,2026-02-27T03:42:00,3,4,1,1,162,0.9194,0.6194,mobile_ios,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,87,34541.85,0,0,0.3723,0.1198,1,0.6629,SEND_PAYMENT_LINK,311
pay_109503,cust_3326,merch_razorpay_buildathon,1498.39,INR,upi,HDFC,2026-02-27T03:50:00,3,4,2,0,12,0.8044,0.7368,mobile_ios,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,29,1576.99,1,0,0.6961,0.0139,1,0.8413,ALTERNATIVE_PAYMENT_METHOD,133
pay_109504,cust_2648,merch_razorpay_buildathon,612.21,INR,netbanking,HDFC,2026-02-27T03:55:00,3,4,2,1,202,0.6224,0.7288,mobile_android,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,32,727.6,1,0,0.3471,0.0311,1,0.7867,ALTERNATIVE_PAYMENT_METHOD,66
pay_109505,cust_3589,merch_razorpay_buildathon,7487.25,INR,card,SBI,2026-02-27T04:05:00,4,4,2,0,63,0.919,0.7712,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,28,7829.23,0,0,0.4699,0.0456,1,0.8716,RETRY_LATER,68
pay_109506,cust_3011,merch_razorpay_buildathon,1285.77,INR,upi,ICICI,2026-02-27T04:15:00,4,4,2,1,574,0.6842,0.7587,mobile_ios,UPI_PIN_INVALID,PAYMENT_METHOD_FAILURE,58,1479.91,0,0,0.7683,0.0448,1,0.8053,ALTERNATIVE_PAYMENT_METHOD,121
pay_109507,cust_2184,merch_razorpay_buildathon,866.31,INR,card,HDFC,2026-02-27T04:37:00,4,4,2,0,274,0.6066,0.7337,mobile_ios,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,29,984.36,0,0,0.6425,0.2026,1,0.3213,RETRY_LATER,61
pay_109508,cust_3793,merch_razorpay_buildathon,36859.3,INR,card,SBI,2026-02-27T04:48:00,4,4,2,0,14,0.9834,0.8254,desktop,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,16,37244.27,1,0,0.5622,0.0711,1,0.7615,SEND_PAYMENT_LINK,201
pay_109509,cust_3946,merch_razorpay_buildathon,32406.45,INR,upi,AXIS,2026-02-27T04:59:00,4,4,1,1,556,0.7864,0.7139,mobile_android,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,116,37104.88,0,0,0.419,0.1034,0,0.3037,RETRY_LATER,0
pay_109510,cust_3500,merch_razorpay_buildathon,21548.71,INR,card,HDFC,2026-02-27T05:04:00,5,4,1,1,47,0.8265,0.3193,mobile_android,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,51,25432.32,1,0,0.3931,0.0503,1,0.7281,SEND_PAYMENT_LINK,63
pay_109511,cust_3936,merch_razorpay_buildathon,1232.2,INR,card,ICICI,2026-02-27T05:04:00,5,4,1,0,289,0.9285,0.5129,desktop,INTERNAL_SERVER_ERROR,UNKNOWN,57,1461.44,0,0,0.6978,0.0589,1,0.3893,HUMAN_REVIEW,35
pay_109512,cust_1850,merch_razorpay_buildathon,1071.62,INR,card,SBI,2026-02-27T05:06:00,5,4,2,0,186,0.7433,0.5248,mobile_android,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,22,1218.47,0,0,0.6062,0.0738,0,0.3487,RETRY_LATER,0
pay_109513,cust_1169,merch_razorpay_buildathon,2372.1,INR,card,SBI,2026-02-27T05:29:00,5,4,3,0,139,0.8921,0.6027,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,72,2745.27,0,0,0.6743,0.0925,1,0.5122,RETRY_LATER,432
pay_109514,cust_1829,merch_razorpay_buildathon,1974.17,INR,card,HDFC,2026-02-27T05:30:00,5,4,2,0,486,0.7178,0.7355,mobile_android,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,230,2002.42,0,0,0.6425,0.1087,1,0.7294,SEND_PAYMENT_LINK,59
pay_109515,cust_3745,merch_razorpay_buildathon,893.94,INR,upi,HDFC,2026-02-27T05:41:00,5,4,2,0,168,0.6523,0.5093,mobile_ios,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,125,922.77,0,0,0.5984,0.1103,0,0.7783,RETRY_LATER,0
pay_109516,cust_2080,merch_razorpay_buildathon,1149.84,INR,netbanking,HDFC,2026-02-27T05:48:00,5,4,1,1,353,0.8053,0.7228,mobile_android,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,80,1210.2,0,0,0.6295,0.1435,0,0.3611,RETRY_LATER,0
pay_109517,cust_2263,merch_razorpay_buildathon,1296.17,INR,upi,SBI,2026-02-27T06:24:00,6,4,1,0,317,0.896,0.6921,mobile_ios,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,49,1433.91,0,0,0.6196,0.1425,0,0.3792,RETRY_LATER,0
pay_109518,cust_1768,merch_razorpay_buildathon,1022.47,INR,netbanking,SBI,2026-02-27T06:36:00,6,4,2,1,201,0.595,0.6616,mobile_web,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,146,1101.45,0,0,0.45,0.0468,1,0.7583,RETRY_LATER,36
pay_109519,cust_1357,merch_razorpay_buildathon,369.97,INR,upi,HDFC,2026-02-27T06:36:00,6,4,1,0,122,0.6952,0.6463,mobile_ios,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,37,418.59,1,0,0.2897,0.0272,1,0.7933,RETRY_LATER,55
pay_109520,cust_3248,merch_razorpay_buildathon,3736.87,INR,upi,ICICI,2026-02-27T06:55:00,6,4,2,1,19,0.8755,0.784,desktop,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,5,4069.97,0,0,0.4463,0.0151,0,0.3751,RETRY_LATER,0
pay_109521,cust_3491,merch_razorpay_buildathon,1873.68,INR,card,ICICI,2026-02-27T07:03:00,7,4,1,0,31,0.7515,0.5122,mobile_android,BANK_SERVER_DOWN,TEMPORARY_BANK_FAILURE,144,2164.11,0,0,0.6531,0.0519,1,0.813,RETRY_LATER,33
pay_109522,cust_3874,merch_razorpay_buildathon,1150.53,INR,upi,AXIS,2026-02-27T07:08:00,7,4,3,0,137,0.8538,0.4783,mobile_web,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,26,1314.73,0,0,0.6963,0.0857,1,0.4988,RETRY_LATER,151
pay_109523,cust_2325,merch_razorpay_buildathon,1463.51,INR,netbanking,HDFC,2026-02-27T07:22:00,7,4,2,1,73,0.8103,0.6981,mobile_ios,OTP_NOT_ENTERED,CUSTOMER_ABANDONMENT,39,1682.24,1,0,0.5091,0.067,1,0.8526,SEND_PAYMENT_LINK,86
pay_109524,cust_3148,merch_razorpay_buildathon,558.6,INR,upi,ICICI,2026-02-27T07:24:00,7,4,1,1,42,0.8924,0.608,mobile_android,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,208,651.2,0,0,0.5606,0.0539,1,0.3785,RETRY_LATER,64
pay_109525,cust_2120,merch_razorpay_buildathon,21459.73,INR,card,AXIS,2026-02-27T07:34:00,7,4,1,0,615,0.8424,0.8392,mobile_android,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,40,25040.17,0,0,0.2738,0.1854,1,0.6465,SEND_PAYMENT_LINK,26
pay_109526,cust_2688,merch_razorpay_buildathon,2254.8,INR,upi,AXIS,2026-02-27T07:42:00,7,4,3,1,353,0.7379,0.8794,mobile_android,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,9,2606.35,0,0,0.5691,0.0768,1,0.4714,ALTERNATIVE_PAYMENT_METHOD,69
pay_109527,cust_3985,merch_razorpay_buildathon,1343.31,INR,upi,SBI,2026-02-27T07:58:00,7,4,2,0,102,0.7351,0.5723,mobile_android,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,118,1361.02,0,0,0.3397,0.0871,1,0.8205,ALTERNATIVE_PAYMENT_METHOD,26
pay_109528,cust_3076,merch_razorpay_buildathon,21825.42,INR,upi,HDFC,2026-02-27T08:05:00,8,4,1,1,369,0.7838,0.6419,mobile_ios,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,109,24545.75,0,0,0.5176,0.027,1,0.6341,SEND_PAYMENT_LINK,45
pay_109529,cust_2529,merch_razorpay_buildathon,1129.92,INR,card,AXIS,2026-02-27T08:06:00,8,4,1,0,12,0.9248,0.6199,mobile_ios,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,32,1134.39,0,0,0.4759,0.0359,1,0.8737,RETRY_LATER,141
pay_109530,cust_3712,merch_razorpay_buildathon,2349.85,INR,card,SBI,2026-02-27T08:09:00,8,4,2,1,19,0.5677,0.8318,mobile_android,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,124,2699.39,0,0,0.2464,0.0632,0,0.6919,SEND_PAYMENT_LINK,0
pay_109531,cust_2461,merch_razorpay_buildathon,2298.61,INR,card,SBI,2026-02-27T08:34:00,8,4,2,0,533,0.8071,0.6224,mobile_android,OTP_NOT_ENTERED,CUSTOMER_ABANDONMENT,61,2326.68,0,0,0.7925,0.0279,0,0.7518,SEND_PAYMENT_LINK,0
pay_109532,cust_2402,merch_razorpay_buildathon,2278.86,INR,wallet,HDFC,2026-02-27T08:37:00,8,4,1,0,211,0.7371,0.805,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,108,2726.98,0,0,0.4895,0.0606,1,0.808,RETRY_LATER,213
pay_109533,cust_1072,merch_razorpay_buildathon,622.88,INR,card,HDFC,2026-02-27T08:40:00,8,4,1,0,261,0.9114,0.843,mobile_android,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,41,699.38,0,0,0.6315,0.0608,0,0.3823,RETRY_LATER,0
pay_109534,cust_1253,merch_razorpay_buildathon,41676.51,INR,netbanking,SBI,2026-02-27T08:46:00,8,4,1,0,323,0.913,0.5232,mobile_web,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,105,43193.52,1,0,0.5208,0.0464,1,0.7391,RETRY_LATER,85
pay_109535,cust_2934,merch_razorpay_buildathon,2462.76,INR,upi,KOTAK,2026-02-27T08:52:00,8,4,1,0,10,0.6056,0.6121,mobile_android,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,10,2693.41,0,0,0.7641,0.0186,1,0.7817,ALTERNATIVE_PAYMENT_METHOD,48
pay_109536,cust_1515,merch_razorpay_buildathon,16442.58,INR,upi,AXIS,2026-02-27T08:57:00,8,4,1,0,228,0.7415,0.6781,mobile_android,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,29,19161.12,0,0,0.3899,0.0089,1,0.3483,RETRY_LATER,195
pay_109537,cust_3796,merch_razorpay_buildathon,33475.71,INR,upi,AXIS,2026-02-27T09:10:00,9,4,1,0,80,0.8659,0.7537,mobile_android,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,110,34680.82,1,0,0.4691,0.117,1,0.7365,SEND_PAYMENT_LINK,90
pay_109538,cust_2043,merch_razorpay_buildathon,3089.37,INR,upi,ICICI,2026-02-27T09:17:00,9,4,1,0,307,0.7326,0.5406,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,72,3421.03,1,0,0.8152,0.0301,1,0.8064,RETRY_LATER,366
pay_109539,cust_2648,merch_razorpay_buildathon,485.54,INR,upi,ICICI,2026-02-27T09:23:00,9,4,2,0,89,0.9513,0.6765,mobile_web,UNKNOWN_ERROR,UNKNOWN,17,485.89,0,0,0.4839,0.1246,0,0.3927,HUMAN_REVIEW,0
pay_109540,cust_3582,merch_razorpay_buildathon,747.66,INR,upi,SBI,2026-02-27T09:46:00,9,4,1,0,263,0.8385,0.6352,mobile_android,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,22,865.55,0,0,0.5742,0.0355,1,0.8516,ALTERNATIVE_PAYMENT_METHOD,81
pay_109541,cust_1420,merch_razorpay_buildathon,1578.36,INR,card,SBI,2026-02-27T09:54:00,9,4,1,0,417,0.7189,0.6354,mobile_android,NETWORK_ERROR,TEMPORARY_BANK_FAILURE,34,1639.79,0,0,0.595,0.036,1,0.8016,RETRY_LATER,103
pay_109542,cust_3493,merch_razorpay_buildathon,712.06,INR,card,SBI,2026-02-27T10:31:00,10,4,2,0,75,0.7786,0.8439,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,59,767.2,0,0,0.4483,0.0062,1,0.8225,RETRY_LATER,143
pay_109543,cust_1878,merch_razorpay_buildathon,4454.16,INR,wallet,KOTAK,2026-02-27T10:42:00,10,4,1,0,115,0.8873,0.6448,desktop,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,64,4926.52,0,0,0.5693,0.0769,1,0.8606,RETRY_LATER,295
pay_109544,cust_1135,merch_razorpay_buildathon,522.76,INR,netbanking,ICICI,2026-02-27T10:53:00,10,4,1,1,139,0.6169,0.6052,mobile_android,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,102,537.91,1,0,0.3728,0.0109,1,0.3234,RETRY_LATER,267
pay_109545,cust_2324,merch_razorpay_buildathon,861.29,INR,upi,HDFC,2026-02-27T10:56:00,10,4,3,1,210,0.6362,0.8416,mobile_android,BAD_REQUEST_GATEWAY_TIMEOUT,TEMPORARY_BANK_FAILURE,23,1020.92,0,0,0.5949,0.0136,0,0.4227,RETRY_LATER,0
pay_109546,cust_2632,merch_razorpay_buildathon,7951.59,INR,upi,KOTAK,2026-02-27T11:05:00,11,4,2,1,335,0.9599,0.5286,mobile_android,USER_DROPPED_OFF,CUSTOMER_ABANDONMENT,14,8697.14,1,0,0.3097,0.1213,1,0.89,SEND_PAYMENT_LINK,743
pay_109547,cust_1032,merch_razorpay_buildathon,513.57,INR,upi,HDFC,2026-02-27T11:10:00,11,4,2,0,43,0.748,0.529,mobile_android,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,15,537.38,1,0,0.5535,0.0233,1,0.3496,RETRY_LATER,7
pay_109548,cust_3694,merch_razorpay_buildathon,1092.53,INR,upi,SBI,2026-02-27T11:28:00,11,4,1,1,525,0.8267,0.7718,mobile_android,METHOD_NOT_SUPPORTED,PAYMENT_METHOD_FAILURE,13,1253.16,0,0,0.5088,0.0109,0,0.848,ALTERNATIVE_PAYMENT_METHOD,0
pay_109549,cust_2790,merch_razorpay_buildathon,763.84,INR,upi,AXIS,2026-02-27T11:50:00,11,4,3,1,278,0.9148,0.6723,mobile_web,TRANSACTION_LIMIT_EXCEEDED,INSUFFICIENT_FUNDS,41,900.45,0,0,0.7102,0.1143,0,0.383,RETRY_LATER,0
pay_109550,cust_1277,merch_razorpay_buildathon,2688.51,INR,card,ICICI,2026-02-27T11:53:00,11,4,1,1,28,0.8814,0.8132,mobile_ios,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,23,3179.25,0,0,0.5357,0.1303,0,0.7704,SEND_PAYMENT_LINK,0
pay_109551,cust_3180,merch_razorpay_buildathon,29253.62,INR,upi,AXIS,2026-02-27T11:57:00,11,4,1,0,74,0.9378,0.7053,mobile_ios,CARD_EXPIRED,PAYMENT_METHOD_FAILURE,15,31776.07,1,0,0.671,0.0212,1,0.7491,ALTERNATIVE_PAYMENT_METHOD,181
pay_109552,cust_1749,merch_razorpay_buildathon,463.08,INR,card,ICICI,2026-02-27T11:58:00,11,4,2,0,53,0.876,0.8005,mobile_ios,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,18,496.37,1,0,0.5966,0.0677,0,0.3752,RETRY_LATER,0
pay_109553,cust_3173,merch_razorpay_buildathon,13141.58,INR,card,AXIS,2026-02-27T11:59:00,11,4,1,1,32,0.7753,0.7657,desktop,CHECKOUT_TIMEOUT,CUSTOMER_ABANDONMENT,80,15583.96,0,0,0.6849,0.0225,1,0.7438,SEND_PAYMENT_LINK,652
